x,y
-1.704549044370651245e-01,9.011841565370559692e-02
-9.115365147590637207e-02,6.020957976579666138e-02
9.299491345882415771e-02,5.308660864830017090e-02
1.791362017393112183e-01,-2.189170569181442261e-01
-2.321935147047042847e-01,-1.455407440662384033e-01
-1.935258321464061737e-02,-3.667995631694793701e-01
-1.738831698894500732e-01,-3.007787466049194336e-01
-4.446821659803390503e-02,3.161911666393280029e-02
2.212610840797424316e-01,6.574226915836334229e-02
-7.084079086780548096e-03,-3.122009038925170898e-01
-1.131055951118469238e-01,9.516346454620361328e-02
-1.821242123842239380e-01,-9.399517625570297241e-02
1.672928631305694580e-01,1.263759434223175049e-01
-4.721531644463539124e-02,-2.820720672607421875e-01
-7.422456145286560059e-02,-2.712827622890472412e-01
-8.122310042381286621e-02,-3.687368035316467285e-01
1.116716265678405762e-01,1.622516661882400513e-01
2.195738255977630615e-01,-2.247015386819839478e-01
2.857654094696044922e-01,-8.286221325397491455e-02
1.324445605278015137e-01,1.816383749246597290e-02
-2.432464361190795898e-01,-7.288670539855957031e-02
-2.044160813093185425e-01,4.035868495702743530e-02
2.425938844680786133e-01,1.009615585207939148e-01
2.409703843295574188e-02,1.062710508704185486e-01
-1.624050885438919067e-01,-2.925291061401367188e-01
2.411789745092391968e-01,-1.237262338399887085e-01
-4.387690126895904541e-02,-2.324107289314270020e-01
-2.214115411043167114e-01,-9.924498945474624634e-02
2.223891764879226685e-01,2.190554700791835785e-02
-2.408803850412368774e-01,-1.784349977970123291e-02
2.510432600975036621e-01,-1.667249798774719238e-01
-1.959523856639862061e-01,-9.501470625400543213e-02
4.423272795975208282e-03,1.359715312719345093e-01
-2.143279761075973511e-01,2.636667899787425995e-02
1.026158854365348816e-01,-2.636296451091766357e-01
1.549380645155906677e-02,-2.687091231346130371e-01
-8.221078664064407349e-02,3.628025576472282410e-02
-1.120849400758743286e-01,2.076215445995330811e-01
-5.843476578593254089e-02,1.496255695819854736e-01
2.160068899393081665e-01,-7.502205669879913330e-02
-1.129988804459571838e-01,-2.835021615028381348e-01
4.550970345735549927e-02,1.454781889915466309e-01
1.731447316706180573e-02,1.144112050533294678e-01
3.422374650835990906e-02,-3.182791769504547119e-01
-2.351388186216354370e-01,-8.757565915584564209e-02
9.455462545156478882e-02,9.951224923133850098e-02
-2.216424047946929932e-01,-8.198752999305725098e-02
2.170999348163604736e-01,-4.774111509323120117e-02
2.109216302633285522e-01,-2.239228188991546631e-01
-1.138107925653457642e-01,-3.356930911540985107e-01
-3.024909794330596924e-01,-3.977740183472633362e-02
2.521821856498718262e-01,-1.961277723312377930e-01
-1.019252389669418335e-01,3.869118168950080872e-02
1.806676089763641357e-01,-4.590494185686111450e-02
-2.369197905063629150e-01,8.775021880865097046e-03
-3.987631201744079590e-02,-3.678136169910430908e-01
2.093508988618850708e-01,-9.550271928310394287e-02
1.191670745611190796e-01,5.586121603846549988e-02
-2.687788307666778564e-01,-8.770690858364105225e-02
-3.510598838329315186e-02,1.367735117673873901e-01
8.417987078428268433e-02,-2.331547439098358154e-01
1.098371483385562897e-02,-2.425769567489624023e-01
-1.618143618106842041e-01,-2.773231565952301025e-01
-4.726172238588333130e-02,-2.972476482391357422e-01
-2.319020777940750122e-01,7.191023230552673340e-02
1.604356318712234497e-01,6.092740595340728760e-02
-9.435470402240753174e-02,-3.686648607254028320e-01
4.113825410604476929e-02,-2.612680196762084961e-01
-2.383027970790863037e-01,-1.224916726350784302e-01
1.892895996570587158e-02,-4.419934749603271484e-01
1.385316550731658936e-01,4.769530892372131348e-02
1.144701540470123291e-01,-2.930406033992767334e-01
3.898371756076812744e-02,2.501043677330017090e-01
-1.558687984943389893e-01,-1.849308609962463379e-01
2.028674930334091187e-01,-1.045695692300796509e-01
-1.579423435032367706e-03,-3.351990878582000732e-01
8.025563508272171021e-02,5.563797056674957275e-02
-1.394282132387161255e-01,-2.683762907981872559e-01
-2.412329614162445068e-01,-2.524036765098571777e-01
-1.797217875719070435e-01,-1.253719031810760498e-01
1.909787505865097046e-01,-1.701246015727519989e-02
-2.761800885200500488e-01,-4.918260127305984497e-02
-1.834084838628768921e-01,1.667610704898834229e-01
2.081653475761413574e-01,-2.564710974693298340e-01
-3.243408799171447754e-01,-1.721822321414947510e-01
-2.125273942947387695e-01,-1.751321852207183838e-01
1.644292175769805908e-01,8.754941821098327637e-02
1.086450070142745972e-01,1.567086875438690186e-01
4.274370893836021423e-02,-3.535973727703094482e-01
-2.591985836625099182e-02,8.314429223537445068e-02
1.790121197700500488e-01,2.287279255688190460e-02
1.976029202342033386e-02,-3.776379227638244629e-01
-1.690095812082290649e-01,-3.721058070659637451e-01
-1.831190288066864014e-01,-1.182347685098648071e-01
2.589768469333648682e-01,-5.703267082571983337e-02
-2.819310687482357025e-02,1.502433866262435913e-01
2.048955708742141724e-01,-1.733999252319335938e-01
2.948923595249652863e-02,1.040303334593772888e-01
7.851678133010864258e-02,1.459966897964477539e-01
-7.324586808681488037e-02,-3.349254429340362549e-01
-1.587071269750595093e-01,8.197675645351409912e-02
1.507188081741333008e-01,-3.307998180389404297e-03
-1.349786967039108276e-01,-3.114520609378814697e-01
-1.009317710995674133e-01,9.446220099925994873e-02
-2.369074225425720215e-01,-1.617746800184249878e-01
-1.623963266611099243e-01,5.377797782421112061e-02
1.128144413232803345e-01,-2.471565157175064087e-01
-1.195965558290481567e-01,6.809759140014648438e-02
-1.523732393980026245e-01,-1.123201381415128708e-02
-2.750339806079864502e-01,-2.369307428598403931e-01
-7.734355330467224121e-02,2.831456810235977173e-02
1.534039974212646484e-01,-2.812886834144592285e-01
-2.735832929611206055e-01,-9.047189354896545410e-02
2.315593808889389038e-01,4.106341302394866943e-02
-7.249605655670166016e-02,-2.747202813625335693e-01
2.263225466012954712e-01,-2.499084919691085815e-01
-1.979581862688064575e-01,-2.024640142917633057e-01
2.165179550647735596e-01,-2.022881507873535156e-01
-2.637172341346740723e-01,-9.657376259565353394e-02
2.402172982692718506e-02,-2.978173196315765381e-01
1.845389306545257568e-01,-8.073294162750244141e-02
-1.827862113714218140e-01,-2.882078886032104492e-01
3.043496310710906982e-01,-2.829531393945217133e-02
-2.263561487197875977e-01,-2.385167181491851807e-01
1.609011739492416382e-01,1.190050840377807617e-01
-1.568861603736877441e-01,-6.968753784894943237e-02
2.281521558761596680e-01,5.562789738178253174e-06
2.378733307123184204e-01,-1.989709138870239258e-01
-1.827852055430412292e-02,1.606590002775192261e-01
-1.444310843944549561e-01,4.691115394234657288e-02
7.167103141546249390e-02,4.595954343676567078e-02
8.376683294773101807e-02,1.216238886117935181e-01
6.506427377462387085e-02,-3.359011411666870117e-01
9.685504436492919922e-02,-2.463144510984420776e-01
-2.036043405532836914e-01,-1.314704585820436478e-02
-2.409899383783340454e-01,-9.851107746362686157e-02
-3.181843459606170654e-01,-8.221481740474700928e-02
5.415305495262145996e-02,7.219490408897399902e-02
1.417723149061203003e-01,-2.366437017917633057e-01
1.608580052852630615e-01,-3.222738206386566162e-02
-2.473901063203811646e-01,-7.350486516952514648e-02
2.162310928106307983e-01,-2.154675126075744629e-01
3.114557266235351562e-02,-2.613519728183746338e-01
-1.636918485164642334e-01,1.474796384572982788e-01
7.267674803733825684e-02,-2.980554699897766113e-01
-2.325393073260784149e-02,-3.624146878719329834e-01
-3.067354857921600342e-02,2.155398577451705933e-01
1.243264377117156982e-01,4.057320579886436462e-02
-1.703695654869079590e-01,-3.766105771064758301e-01
1.755288243293762207e-01,-1.097403317689895630e-01
-2.319018989801406860e-01,-1.417192220687866211e-01
2.521160840988159180e-01,-1.355363726615905762e-01
1.673335582017898560e-01,4.345394670963287354e-02
2.091984599828720093e-01,-1.627401635050773621e-02
7.392391562461853027e-02,-3.814456760883331299e-01
-2.352353930473327637e-01,-1.760695576667785645e-01
1.278493702411651611e-01,-5.032907053828239441e-02
1.767938137054443359e-01,-3.199393749237060547e-01
1.466172635555267334e-01,-2.962811887264251709e-01
-2.774014770984649658e-01,-5.500384047627449036e-02
-9.629705548286437988e-02,-1.828876584768295288e-01
3.099312186241149902e-01,-1.977917253971099854e-01
7.844706624746322632e-02,-2.978270053863525391e-01
-4.485348239541053772e-02,-3.755662441253662109e-01
1.512687802314758301e-01,-2.632900476455688477e-01
1.833781450986862183e-01,-3.764685988426208496e-02
2.029108852148056030e-01,-9.816427528858184814e-02
2.216757684946060181e-01,-1.101407632231712341e-01
1.068911179900169373e-01,-4.223570227622985840e-03
-1.486423909664154053e-01,1.752573624253273010e-02
-3.015289306640625000e-01,-1.938863098621368408e-01
-1.182644218206405640e-01,1.408056616783142090e-01
2.083912491798400879e-01,-2.983559370040893555e-01
-3.089104592800140381e-02,-2.332308143377304077e-01
-1.268589198589324951e-01,-3.564898967742919922e-01
-1.242382004857063293e-01,8.083137869834899902e-02
1.583118289709091187e-01,-3.174391686916351318e-01
2.242645770311355591e-01,-5.985800176858901978e-02
-1.902301609516143799e-01,-2.748620808124542236e-01
1.599780023097991943e-01,-1.420890837907791138e-01
7.640808075666427612e-02,2.064246311783790588e-02
2.015794068574905396e-01,-4.642430692911148071e-03
1.545356959104537964e-01,-3.176085352897644043e-01
1.746237874031066895e-01,-3.687532991170883179e-02
-1.193920448422431946e-01,7.671441137790679932e-02
2.326620370149612427e-01,-7.843882590532302856e-02
-1.942843198776245117e-03,-3.379029631614685059e-01
-2.535207867622375488e-01,-1.668617278337478638e-01
-3.681884706020355225e-02,1.651769578456878662e-01
-2.182622849941253662e-01,-6.432213634252548218e-02
6.129124015569686890e-02,1.144582703709602356e-01
8.668859302997589111e-02,-4.634328484535217285e-01
-2.439594715833663940e-01,-7.317413389682769775e-02
1.174261346459388733e-01,1.394739151000976562e-01
-3.185623288154602051e-01,-1.721934080123901367e-01
-3.546319901943206787e-03,5.804013833403587341e-02
-2.611296623945236206e-02,1.036887466907501221e-01
2.518691718578338623e-01,-1.616356521844863892e-01
-1.868165582418441772e-01,7.814672589302062988e-02
2.719850279390811920e-02,8.826392889022827148e-02
1.003943830728530884e-01,1.009357869625091553e-01
2.224482297897338867e-01,-3.224941343069076538e-02
1.687252819538116455e-01,4.855047166347503662e-02
1.950903236865997314e-01,7.327461987733840942e-02
-2.250777035951614380e-01,-1.815315037965774536e-01
1.208626031875610352e-01,1.347786486148834229e-01
2.109593152999877930e-01,1.015688329935073853e-01
7.638639211654663086e-02,-2.740243077278137207e-01
-2.363832890987396240e-01,-2.672680616378784180e-01
1.788746416568756104e-01,-1.217294633388519287e-01
-1.257254779338836670e-01,2.084746956825256348e-03
1.793670505285263062e-01,-6.092485785484313965e-02
2.401239275932312012e-01,-1.468332409858703613e-01
1.527300179004669189e-01,-3.851001858711242676e-01
9.264567494392395020e-02,7.278203964233398438e-02
8.321432024240493774e-02,6.253363937139511108e-02
9.491344541311264038e-02,3.442211076617240906e-02
1.202658563852310181e-02,-3.739589452743530273e-01
-7.970020920038223267e-02,-2.406886219978332520e-01
-6.662200391292572021e-02,-3.824797868728637695e-01
-2.332128137350082397e-01,-8.558265864849090576e-02
8.367361128330230713e-02,1.580136865377426147e-01
-8.897285908460617065e-03,1.803104877471923828e-01
1.417014598846435547e-01,3.263274952769279480e-02
1.519737839698791504e-01,-3.167083263397216797e-01
1.796373128890991211e-01,-1.559281498193740845e-01
4.810421541333198547e-02,1.726387441158294678e-01
2.385458946228027344e-01,-2.225852757692337036e-02
1.594452708959579468e-01,8.496134728193283081e-02
-9.168519824743270874e-02,1.047813519835472107e-01
1.630023866891860962e-01,-3.615866601467132568e-01
-2.337719351053237915e-01,5.713331326842308044e-02
2.545282244682312012e-02,5.246074125170707703e-02
-1.661963760852813721e-01,-1.930358260869979858e-01
7.332658767700195312e-02,-1.772409528493881226e-01
-9.691447019577026367e-03,-2.899930477142333984e-01
-8.099976181983947754e-02,-3.229885399341583252e-01
-1.592322140932083130e-01,2.923938259482383728e-02
-3.898536786437034607e-03,-3.520311415195465088e-01
-1.696749031543731689e-01,-3.493427634239196777e-01
-1.856107562780380249e-01,-1.210857555270195007e-02
9.558629989624023438e-02,1.857669353485107422e-01
7.193151116371154785e-02,9.067685902118682861e-02
1.728239953517913818e-01,3.927438333630561829e-02
-2.311125695705413818e-01,-1.285378187894821167e-01
1.059955954551696777e-01,6.769373267889022827e-02
2.392634600400924683e-01,-1.463898718357086182e-01
2.091450691223144531e-01,1.111192032694816589e-01
2.280829250812530518e-01,-2.360598742961883545e-01
1.089515462517738342e-01,1.392222046852111816e-01
1.608203202486038208e-01,4.929551482200622559e-02
-7.660821825265884399e-02,-3.104529380798339844e-01
-1.338528543710708618e-01,-2.332528680562973022e-01
1.589095294475555420e-01,-1.566337794065475464e-01
-3.708792850375175476e-02,-3.390642106533050537e-01
1.691597253084182739e-01,-2.066936045885086060e-01
2.674859166145324707e-01,-2.430776357650756836e-01
-1.935537159442901611e-01,-3.218828141689300537e-01
-1.545652449131011963e-01,-1.361238807439804077e-01
-2.016891911625862122e-02,1.875576376914978027e-01
1.155391633510589600e-01,-3.202372193336486816e-01
2.381148636341094971e-01,-2.926682233810424805e-01
1.065143868327140808e-01,-3.029517531394958496e-01
-2.705046348273754120e-02,2.264811098575592041e-01
-1.634385883808135986e-01,-2.563198283314704895e-02
-6.650334596633911133e-02,-2.942922115325927734e-01
-1.631267368793487549e-04,1.555747836828231812e-01
-2.322852164506912231e-01,-9.177620708942413330e-02
-2.668124735355377197e-01,-6.989014893770217896e-02
-2.804032564163208008e-01,2.647240273654460907e-02
-4.251420497894287109e-02,-2.296503335237503052e-01
2.091147750616073608e-01,-5.519958958029747009e-02
1.255786269903182983e-01,-6.083800643682479858e-02
2.265386730432510376e-01,-3.312594592571258545e-01
2.156681120395660400e-01,-6.492493208497762680e-03
-1.386943757534027100e-01,-1.989271342754364014e-01
1.934752762317657471e-01,1.062804162502288818e-01
-1.025665551424026489e-01,-3.159527480602264404e-01
1.509005427360534668e-01,-2.349777668714523315e-01
-1.021024733781814575e-01,-3.068797290325164795e-01
2.729570865631103516e-01,-6.241911649703979492e-02
-6.767076998949050903e-02,-4.049116969108581543e-01
1.961633563041687012e-02,5.006852000951766968e-02
1.394772827625274658e-01,-2.990952432155609131e-01
2.102674692869186401e-01,-1.002858951687812805e-01
-1.019994765520095825e-01,-3.465381562709808350e-01
-9.341401606798171997e-02,-3.719992339611053467e-01
-3.243372440338134766e-01,1.156467422842979431e-01
1.826527416706085205e-01,-2.723202407360076904e-01
-9.607870876789093018e-02,-2.326376289129257202e-01
-1.830383092164993286e-01,1.198319941759109497e-01
-1.197278127074241638e-01,-2.963791787624359131e-01
7.786719501018524170e-02,-2.515493333339691162e-01
-3.065524697303771973e-01,-1.207092031836509705e-01
1.837527453899383545e-01,-2.699059844017028809e-01
2.248305231332778931e-01,-1.242717355489730835e-01
2.303867191076278687e-01,-5.369372293353080750e-02
2.470952272415161133e-02,1.482601910829544067e-01
-2.873024344444274902e-01,-9.804758429527282715e-02
-2.107749134302139282e-01,-9.328738600015640259e-02
5.778948962688446045e-02,-3.790885806083679199e-01
-1.776768863201141357e-01,-2.525989413261413574e-01
2.445545941591262817e-01,-8.105203509330749512e-02
-2.251139581203460693e-01,-1.721605211496353149e-01
-1.393157392740249634e-01,2.106134891510009766e-01
1.063436567783355713e-01,7.548603415489196777e-02
1.394365727901458740e-02,-3.410227298736572266e-01
-9.100429713726043701e-02,1.017247810959815979e-01
-1.114307194948196411e-01,-1.905436217784881592e-01
-2.505500800907611847e-02,1.904824078083038330e-01
-1.221335232257843018e-01,5.776911973953247070e-02
2.246144041419029236e-02,-2.927864491939544678e-01
1.906194388866424561e-01,7.791095972061157227e-02
1.936065405607223511e-01,-2.659583985805511475e-01
-2.038098573684692383e-01,-2.619658410549163818e-01
2.189566195011138916e-01,-2.494827359914779663e-01
-1.120917871594429016e-02,-3.785763680934906006e-01
1.312733441591262817e-01,1.408597677946090698e-01
1.730410456657409668e-01,8.824728429317474365e-04
-2.198923975229263306e-01,-6.542548537254333496e-02
6.335917860269546509e-02,1.194215938448905945e-01
9.471011906862258911e-02,8.567853271961212158e-02
4.102780018001794815e-03,1.724973469972610474e-01
1.803681999444961548e-01,3.583497926592826843e-02
-3.119158148765563965e-01,-8.892856538295745850e-02
4.447685182094573975e-02,1.718810051679611206e-01
-2.270733565092086792e-01,-1.672974824905395508e-01
1.209367066621780396e-01,1.899581551551818848e-01
7.815115153789520264e-02,-3.662495017051696777e-01
-2.472561225295066833e-02,1.395955979824066162e-01
-1.666094958782196045e-01,-1.146364957094192505e-02
2.199303656816482544e-01,-2.052257359027862549e-01
3.441280126571655273e-02,1.553888171911239624e-01
1.785181313753128052e-01,-3.697948455810546875e-01
1.676633656024932861e-01,-3.425931334495544434e-01
6.739404797554016113e-02,1.510292291641235352e-02
2.618143856525421143e-01,-3.476675227284431458e-02
-3.109650313854217529e-01,-1.274839416146278381e-02
-2.453063577413558960e-01,-2.444630861282348633e-01
-2.815470099449157715e-01,-1.317590177059173584e-01
1.243809312582015991e-01,1.734904944896697998e-02
-2.784656584262847900e-01,-5.282834172248840332e-02
9.659260511398315430e-02,6.965783238410949707e-02
1.029911264777183533e-01,8.701203763484954834e-02
-1.079858690500259399e-01,3.509019315242767334e-02
1.934082657098770142e-01,-2.306184619665145874e-01
-3.067516088485717773e-01,-2.407672107219696045e-01
1.183382794260978699e-01,1.214820966124534607e-01
1.858090907335281372e-01,-5.582090467214584351e-02
9.256079792976379395e-02,9.099242091178894043e-02
-2.283691465854644775e-01,1.259148120880126953e-05
-3.087234869599342346e-02,7.152232527732849121e-02
5.417684093117713928e-02,1.009165421128273010e-01
2.185413688421249390e-01,-1.226814836263656616e-02
-1.273112744092941284e-01,-4.225419834256172180e-02
-2.317550480365753174e-01,-2.113583087921142578e-01
-1.315338611602783203e-01,-2.153860628604888916e-01
1.806072592735290527e-01,-2.134853899478912354e-01
-1.759893298149108887e-01,-1.978521794080734253e-01
-2.288956195116043091e-01,8.658528327941894531e-02
-3.464805334806442261e-02,-3.970667123794555664e-01
5.296170711517333984e-02,1.814822107553482056e-01
-2.881015092134475708e-02,-3.387842476367950439e-01
1.272002905607223511e-01,1.421250700950622559e-01
2.055382579565048218e-01,-2.276647239923477173e-01
1.044660285115242004e-01,9.162008017301559448e-02
-1.883715987205505371e-01,-2.532263696193695068e-01
2.585677504539489746e-01,2.377074211835861206e-02
-3.608473390340805054e-02,-2.363806515932083130e-01
-1.824941039085388184e-01,1.553099304437637329e-01
-1.902967095375061035e-01,-3.329232335090637207e-01
2.463696599006652832e-01,-6.685480475425720215e-02
-2.092143893241882324e-01,-1.281296014785766602e-01
3.210497796535491943e-01,3.288713470101356506e-02
-3.136444687843322754e-01,-2.132244408130645752e-01
1.602526903152465820e-01,-2.919708788394927979e-01
-1.751785874366760254e-01,-2.012959122657775879e-01
-1.826512217521667480e-01,-2.635369896888732910e-01
2.400663495063781738e-01,-1.846755854785442352e-02
1.858090162277221680e-01,1.497837305068969727e-01
-2.254559844732284546e-01,5.230349674820899963e-02
-2.065117657184600830e-01,-2.787215411663055420e-01
-1.756923198699951172e-01,-3.855991363525390625e-01
-2.466938942670822144e-01,-1.067528724670410156e-01
-1.894475668668746948e-01,1.311480402946472168e-01
-2.475925236940383911e-01,-3.971553221344947815e-02
3.679984807968139648e-02,1.351301074028015137e-01
-1.600989401340484619e-01,-1.944559514522552490e-01
-1.525118798017501831e-01,-1.962119787931442261e-01
-4.278101399540901184e-02,1.385440379381179810e-01
1.311318129301071167e-01,1.030304208397865295e-01
6.228433176875114441e-02,1.295611262321472168e-03
-1.379204243421554565e-01,-2.673750817775726318e-01
9.462882578372955322e-02,-3.637203574180603027e-01
-1.488018780946731567e-01,-2.390455901622772217e-01
2.853869497776031494e-01,-4.348389059305191040e-02
1.665666103363037109e-01,-2.468377947807312012e-01
-2.205483615398406982e-01,-3.665753081440925598e-02
2.663257420063018799e-01,-1.459383070468902588e-01
2.653794884681701660e-01,-1.744376271963119507e-01
-2.337596416473388672e-01,-6.966421008110046387e-02
-8.966131508350372314e-02,-4.094814062118530273e-01
1.476169750094413757e-02,1.089819073677062988e-01
-2.111773490905761719e-01,-2.332826405763626099e-01
2.155396491289138794e-01,-2.092281281948089600e-01
1.789064556360244751e-01,-1.280854046344757080e-01
-1.628096401691436768e-01,-2.064919918775558472e-01
-5.300027132034301758e-02,-3.127899765968322754e-01
-2.161762714385986328e-01,1.346591562032699585e-01
-2.091046124696731567e-01,-8.133462071418762207e-02
2.652239203453063965e-01,-2.052833735942840576e-01
-1.600339114665985107e-01,-2.904792688786983490e-02
-8.993192762136459351e-02,-3.830673992633819580e-01
4.476902633905410767e-02,4.849355667829513550e-02
2.766444087028503418e-01,-2.435571700334548950e-01
2.812054157257080078e-01,-1.433600857853889465e-02
-2.762836813926696777e-01,-1.579305529594421387e-01
1.076800823211669922e-01,5.247180908918380737e-02
1.026679798960685730e-01,-3.336774110794067383e-01
2.417910397052764893e-01,-4.368705302476882935e-02
-1.823727637529373169e-01,-4.057065248489379883e-01
-1.501376926898956299e-01,1.594674587249755859e-02
-1.314715296030044556e-01,-2.768642604351043701e-01
1.101201549172401428e-01,-2.902472913265228271e-01
1.927648335695266724e-01,6.273617967963218689e-03
3.634189441800117493e-02,-3.329005539417266846e-01
2.730147540569305420e-01,-6.461153179407119751e-02
1.887480914592742920e-01,-3.290361166000366211e-02
1.078335046768188477e-01,4.999196156859397888e-02
2.281165495514869690e-02,9.943071752786636353e-02
-3.798973560333251953e-02,-2.633101940155029297e-01
1.432053744792938232e-02,-3.638992905616760254e-01
-1.707608699798583984e-01,-2.607646584510803223e-01
1.867705583572387695e-01,-2.393125146627426147e-01
-1.520384848117828369e-02,6.497962772846221924e-02
5.406280979514122009e-03,9.905837476253509521e-02
2.095758616924285889e-01,8.976283669471740723e-02
-1.700470149517059326e-01,1.668429076671600342e-01
9.845796972513198853e-02,8.474574983119964600e-02
2.765775024890899658e-01,-6.266321986913681030e-02
2.046133577823638916e-01,1.930672116577625275e-02
3.223668336868286133e-01,-1.960953474044799805e-01
4.875311627984046936e-03,-2.977458834648132324e-01
-3.002576231956481934e-01,-1.083401963114738464e-01
-1.421200633049011230e-01,1.350507885217666626e-02
-2.277155369520187378e-01,-2.282437086105346680e-01
2.388564199209213257e-01,-2.704308331012725830e-01
-3.151721879839897156e-02,6.273858249187469482e-02
-7.093027979135513306e-02,-2.445996999740600586e-01
9.402327239513397217e-02,2.255453541874885559e-02
-3.891690075397491455e-02,-3.076596856117248535e-01
-2.000442445278167725e-01,4.181963950395584106e-02
3.803673014044761658e-02,4.956878721714019775e-03
-1.683285236358642578e-01,-1.338525116443634033e-01
2.424883991479873657e-01,-1.536387503147125244e-01
-1.080907955765724182e-01,-2.597958743572235107e-01
3.031790554523468018e-01,-1.206104271113872528e-02
2.061930745840072632e-01,-3.473981320858001709e-01
2.268510907888412476e-01,-1.008026488125324249e-02
2.333183139562606812e-01,-1.738203689455986023e-02
9.694562852382659912e-02,-2.777971923351287842e-01
1.433939784765243530e-01,1.007176563143730164e-01
9.600645303726196289e-02,-3.522126674652099609e-01
1.632593423128128052e-01,1.317841708660125732e-01
-1.379799544811248779e-01,1.236642003059387207e-01
1.018866747617721558e-01,1.215135604143142700e-01
-1.811364740133285522e-01,-4.494357109069824219e-02
4.132521897554397583e-02,9.862688928842544556e-02
2.213903516530990601e-01,-8.110692352056503296e-02
-2.452740371227264404e-01,-1.308418512344360352e-01
5.577784776687622070e-02,5.499170348048210144e-02
-1.228424161672592163e-01,1.190078929066658020e-01
-1.356216818094253540e-01,5.148526281118392944e-03
-6.918043643236160278e-02,-2.588484287261962891e-01
2.350451201200485229e-01,-1.737515628337860107e-01
-9.645473957061767578e-02,-3.233948945999145508e-01
1.558819860219955444e-01,-1.313892751932144165e-01
2.023247778415679932e-01,-1.801125258207321167e-01
1.590980589389801025e-01,6.144583225250244141e-03
-1.521937996149063110e-01,-1.894073188304901123e-01
-1.187575757503509521e-01,1.092650294303894043e-01
2.442639172077178955e-01,2.874628081917762756e-02
7.218106091022491455e-02,-3.712455034255981445e-01
1.505509763956069946e-01,6.356570869684219360e-02
1.235359609127044678e-01,9.893654286861419678e-02
2.330355495214462280e-01,5.216158926486968994e-03
-1.379931122064590454e-01,1.425751447677612305e-01
-1.541218906641006470e-01,-2.082683145999908447e-01
2.417289167642593384e-01,-1.074019968509674072e-01
-3.536520898342132568e-02,-3.037117123603820801e-01
9.620705246925354004e-02,-2.985624372959136963e-01
-1.742411255836486816e-01,2.219671383500099182e-02
1.301095336675643921e-01,-1.939169764518737793e-01
-1.777115464210510254e-02,5.163975432515144348e-02
2.306330204010009766e-01,-2.850218117237091064e-01
-1.850266009569168091e-02,8.459293842315673828e-02
-1.981060355901718140e-01,-7.873822003602981567e-03
-1.612210124731063843e-01,-1.242462322115898132e-01
-1.130408942699432373e-01,-3.489065468311309814e-01
-4.496857523918151855e-02,1.371172964572906494e-01
-1.590015590190887451e-01,-3.540979027748107910e-01
5.560469254851341248e-02,-3.254303336143493652e-01
2.778590917587280273e-01,-1.724929362535476685e-01
-7.351747155189514160e-02,-3.462307751178741455e-01
1.015890017151832581e-02,-4.007131457328796387e-01
-1.867342442274093628e-01,9.953656792640686035e-02
-1.259944736957550049e-01,-2.317863702774047852e-01
2.040557712316513062e-01,-2.352438122034072876e-01
-2.710148394107818604e-01,-2.033760100603103638e-01
-2.530946210026741028e-02,-3.409208059310913086e-01
2.972229123115539551e-01,-1.461100876331329346e-01
-1.429727077484130859e-01,-2.140509486198425293e-01
1.192339137196540833e-01,-3.435938060283660889e-01
-1.541571617126464844e-01,-2.132393866777420044e-01
-5.854177474975585938e-02,-2.831344008445739746e-01
6.565067172050476074e-02,-3.195036947727203369e-01
-7.229026407003402710e-02,-3.304699659347534180e-01
1.496269404888153076e-01,-2.326487191021442413e-02
2.830027937889099121e-01,4.278187826275825500e-02
1.876671165227890015e-01,-1.592590808868408203e-01
1.159971356391906738e-01,1.195656135678291321e-01
-1.719465106725692749e-01,-2.365895509719848633e-01
-1.926812976598739624e-01,-1.009682416915893555e-01
-2.481326460838317871e-01,5.930336937308311462e-02
-2.315796911716461182e-02,1.210798174142837524e-01
1.309273689985275269e-01,-1.242387965321540833e-01
2.188433855772018433e-01,-1.364346295595169067e-01
1.471320986747741699e-01,-2.977225184440612793e-01
2.784961760044097900e-01,-5.025416985154151917e-02
1.984146237373352051e-01,1.025629490613937378e-01
1.724266111850738525e-01,-1.322002559900283813e-01
-1.604200154542922974e-02,-3.230502903461456299e-01
-2.647223472595214844e-01,3.613022342324256897e-02
1.974879205226898193e-01,-1.284427493810653687e-01
1.315864175558090210e-01,1.117986068129539490e-01
-1.226869225502014160e-01,-2.571481168270111084e-01
-2.455615252256393433e-01,-3.076473474502563477e-01
-1.552178859710693359e-01,1.581030637025833130e-01
-3.189832344651222229e-02,-3.242045342922210693e-01
-1.159159094095230103e-02,-3.663510084152221680e-01
9.057454764842987061e-03,-2.710728347301483154e-01
2.259753495454788208e-01,-2.882341742515563965e-01
-2.112113833427429199e-01,-1.695392429828643799e-01
2.257141917943954468e-01,-9.112854301929473877e-02
-1.302667409181594849e-01,-2.807057797908782959e-01
2.203650921583175659e-01,1.417491585016250610e-02
1.118428260087966919e-01,8.747392147779464722e-02
-1.839703619480133057e-01,-1.153644919395446777e-01
1.612099260091781616e-01,-2.387851178646087646e-01
-3.063879609107971191e-01,1.946926116943359375e-03
4.726726561784744263e-02,1.085629463195800781e-01
2.550906836986541748e-01,-5.137882195413112640e-03
1.875682026147842407e-01,1.181639283895492554e-01
2.354440838098526001e-01,-2.373525500297546387e-01
1.518889665603637695e-01,-7.108468562364578247e-03
1.619373857975006104e-01,-3.081202507019042969e-01
1.241776347160339355e-01,1.311533302068710327e-01
